author_id,openalex_author_id_url,display_name,orcid,source
A5082066959,https://openalex.org/A5082066959,Connor Huff,https://orcid.org/0000-0002-7124-1923,openalex
A5027874724,https://openalex.org/A5027874724,Dana Higgins,https://orcid.org/0000-0003-2908-1345,openalex
A5046865751,https://openalex.org/A5046865751,Anton Strezhnev,https://orcid.org/0000-0001-6847-8340,openalex
A5030710520,https://openalex.org/A5030710520,Mayya Komisarchik,https://orcid.org/0000-0001-8129-1046,openalex
A5087421071,https://openalex.org/A5087421071,Gary King,https://orcid.org/0000-0002-5327-7631,openalex
A5004215313,https://openalex.org/A5004215313,Allan Rocha,https://orcid.org/0000-0002-1868-993X,openalex
A5062797157,https://openalex.org/A5062797157,Mário Costa Sousa,https://orcid.org/0000-0002-4347-0884,openalex
A5040516099,https://openalex.org/A5040516099,Alina Gvozdik,,openalex
A5100784734,https://openalex.org/A5100784734,Xin Tong,https://orcid.org/0000-0001-8788-2453,openalex
A5100354225,https://openalex.org/A5100354225,Cheng Li,https://orcid.org/0000-0001-6110-8099,openalex
A5055141682,https://openalex.org/A5055141682,Erik Trostmann,https://orcid.org/0009-0006-5030-9593,openalex
A5050321930,https://openalex.org/A5050321930,Klaus Hildebrandt,https://orcid.org/0000-0002-9196-3923,openalex
A5082971754,https://openalex.org/A5082971754,Mona Hosseinkhani Loorak,,openalex
A5033132966,https://openalex.org/A5033132966,Sebastian Baltes,https://orcid.org/0000-0002-2442-7522,openalex
A5024684220,https://openalex.org/A5024684220,Jorge Estrada,https://orcid.org/0000-0001-6961-456X,openalex
A5060698638,https://openalex.org/A5060698638,Vı́ctor Guallar,https://orcid.org/0000-0002-4580-1114,openalex
A5072687280,https://openalex.org/A5072687280,Daniel Jönsson,https://orcid.org/0000-0002-5220-633X,openalex
A5103045373,https://openalex.org/A5103045373,Tim Gerrits,https://orcid.org/0000-0001-9296-7224,openalex
A5083194357,https://openalex.org/A5083194357,Florian Frieß,https://orcid.org/0000-0001-8817-0853,openalex
A5084075723,https://openalex.org/A5084075723,Katrin Scharnowski,,openalex
A5034656506,https://openalex.org/A5034656506,Silvia Fademrecht,,openalex
A5080160526,https://openalex.org/A5080160526,Tobias Kulschewski,,openalex
A5067406221,https://openalex.org/A5067406221,Jürgen Pleiss,https://orcid.org/0000-0003-1045-8202,openalex
A5006938634,https://openalex.org/A5006938634,Wen Zhong,https://orcid.org/0000-0002-7957-7237,openalex
A5088298192,https://openalex.org/A5088298192,Kris Cook,,openalex
A5073935117,https://openalex.org/A5073935117,Rudolf Netzel,,openalex
A5016295654,https://openalex.org/A5016295654,Michael Burch,https://orcid.org/0000-0003-4756-5335,openalex
A5067806552,https://openalex.org/A5067806552,Sanjeev Balakrishnan,,openalex
A5028945768,https://openalex.org/A5028945768,Hansjörg Schmauder,,openalex
A5089881940,https://openalex.org/A5089881940,Saad Nadeem,https://orcid.org/0000-0001-5030-9792,openalex
A5061454658,https://openalex.org/A5061454658,Joseph Marino,https://orcid.org/0000-0002-5118-5047,openalex
A5100607707,https://openalex.org/A5100607707,Xianfeng Gu,https://orcid.org/0000-0001-8226-5851,openalex
A5114686064,https://openalex.org/A5114686064,Yifan Zhang,https://orcid.org/0000-0002-9190-3509,openalex
A5100641549,https://openalex.org/A5100641549,Kui Wu,https://orcid.org/0000-0002-2069-0032,openalex
A5007976839,https://openalex.org/A5007976839,Benjamin Isaac,,openalex
A5023678337,https://openalex.org/A5023678337,A. Just,https://orcid.org/0000-0002-5144-9233,openalex
A5103027961,https://openalex.org/A5103027961,Fábio Felix Dias,https://orcid.org/0000-0003-2081-1233,openalex
A5091144609,https://openalex.org/A5091144609,Artem Amirkhanov,https://orcid.org/0000-0001-5421-7473,openalex
A5100340840,https://openalex.org/A5100340840,Xiaotong Liu,https://orcid.org/0000-0003-1141-9184,openalex
A5053418697,https://openalex.org/A5053418697,Anbang Xu,https://orcid.org/0009-0005-9707-7817,openalex
A5101971581,https://openalex.org/A5101971581,Haibin Liu,https://orcid.org/0000-0002-8267-8717,openalex
A5065701116,https://openalex.org/A5065701116,Rama Akkiraju,,openalex
A5033503333,https://openalex.org/A5033503333,Gregory Guterman,,openalex
A5007998668,https://openalex.org/A5007998668,Harris A. Lewin,https://orcid.org/0000-0002-1043-7287,openalex
A5074812838,https://openalex.org/A5074812838,Denis M. Larkin,https://orcid.org/0000-0001-7859-6201,openalex
A5080954876,https://openalex.org/A5080954876,Jaebum Kim,https://orcid.org/0000-0002-2287-9760,openalex
A5100626893,https://openalex.org/A5100626893,Jian Ma,https://orcid.org/0000-0002-4202-5834,openalex
A5020979148,https://openalex.org/A5020979148,Marta Farré,https://orcid.org/0000-0001-9170-5767,openalex
A5025404277,https://openalex.org/A5025404277,Goethem Arthur Van,,openalex
A5032979919,https://openalex.org/A5032979919,Frank Staals,,openalex
A5112038936,https://openalex.org/A5112038936,Maarten Löffler,,openalex
A2142913092,https://openalex.org/A2142913092,Ji Hwan Park,https://orcid.org/0000-0001-7031-8813,openalex
A2329647279,https://openalex.org/A2329647279,Saad Nadeem,https://orcid.org/0000-0001-5030-9792,openalex
A2224011662,https://openalex.org/A2224011662,Seyedkoosha Mirhosseini,,openalex
A2250180867,https://openalex.org/A2250180867,Arie Kaufman,https://orcid.org/0000-0002-0796-6196,openalex
A5051526027,https://openalex.org/A5051526027,Wenchao Wu,https://orcid.org/0000-0001-9897-8901,openalex
A5108098662,https://openalex.org/A5108098662,Yixian Zheng,,openalex
A5006962854,https://openalex.org/A5006962854,Ivan Kolesár,,openalex
A5022287420,https://openalex.org/A5022287420,Kasper Dinkla,https://orcid.org/0000-0003-2092-166X,openalex
A5057953221,https://openalex.org/A5057953221,Bryan Genest,,openalex
A5083912451,https://openalex.org/A5083912451,Stephan Reiling,,openalex
A5001741248,https://openalex.org/A5001741248,Mark L. Borowsky,,openalex
A5086727322,https://openalex.org/A5086727322,Jing Xia,https://orcid.org/0000-0002-5476-727X,openalex
A5023806511,https://openalex.org/A5023806511,Wei Chen,https://orcid.org/0000-0002-6248-1298,openalex
A5023823294,https://openalex.org/A5023823294,Yumeng Hou,https://orcid.org/0000-0002-7908-0693,openalex
A5056363324,https://openalex.org/A5056363324,Wanqi Hu,,openalex
A5101250362,https://openalex.org/A5101250362,Xinxin Huang,,openalex
A5038482291,https://openalex.org/A5038482291,David S. Ebertk,,openalex
A5008640200,https://openalex.org/A5008640200,Jiaxi Hu,https://orcid.org/0000-0002-8940-4727,openalex
A5006534924,https://openalex.org/A5006534924,Hajar Hamidian,https://orcid.org/0000-0002-6106-3510,openalex
A5024374419,https://openalex.org/A5024374419,Ievgeniia Gutenko,,openalex
A5102818872,https://openalex.org/A5102818872,Konstantin Dmitriev,https://orcid.org/0000-0001-9740-1334,openalex
A5075591650,https://openalex.org/A5075591650,Matthew A. Barish,https://orcid.org/0000-0002-7521-8878,openalex
A5039219845,https://openalex.org/A5039219845,D. Mccolgin,,openalex
A5040166190,https://openalex.org/A5040166190,Paul Hoover,https://orcid.org/0000-0001-5343-429X,openalex
A5008156597,https://openalex.org/A5008156597,Mark Igra,,openalex
A5065776273,https://openalex.org/A5065776273,Andreas J. Lind,,openalex
A5031246877,https://openalex.org/A5031246877,Andrew H. Stevens,https://orcid.org/0000-0001-8991-8616,openalex
A5077955263,https://openalex.org/A5077955263,Thomas Butkiewicz,,openalex
A5077148853,https://openalex.org/A5077148853,Anushka Anand,,openalex
A5009369598,https://openalex.org/A5009369598,Jock D. Mackinlay,,openalex
A5011292436,https://openalex.org/A5011292436,Zoya Bylinskii,https://orcid.org/0000-0002-9746-9109,openalex
A5004661296,https://openalex.org/A5004661296,Constance M. Bainbridge,https://orcid.org/0000-0003-3960-2845,openalex
A5050670374,https://openalex.org/A5050670374,Chelsea Yeh,https://orcid.org/0000-0002-0502-8235,openalex
A5002142835,https://openalex.org/A5002142835,Daniel Borkin,,openalex
A5021257546,https://openalex.org/A5021257546,Aude Oliva,,openalex
A5049959252,https://openalex.org/A5049959252,Ryan P. Russell,https://orcid.org/0000-0001-7672-0408,openalex
A5061393594,https://openalex.org/A5061393594,Hansi Senaratne,https://orcid.org/0000-0001-8444-2196,openalex
A5011528639,https://openalex.org/A5011528639,Geoffrey Ellis,,openalex
A5056385750,https://openalex.org/A5056385750,Felix Brodkorb,,openalex
A5054864049,https://openalex.org/A5054864049,Philipp Roskosch,,openalex
A5010678395,https://openalex.org/A5010678395,Jibonananda Sanyal,https://orcid.org/0000-0002-7789-3199,openalex
A5100326468,https://openalex.org/A5100326468,Jian Chen,https://orcid.org/0000-0002-9033-4033,openalex
A5101702914,https://openalex.org/A5101702914,Xiaoke Huang,https://orcid.org/0000-0003-0632-4711,openalex
A5010867366,https://openalex.org/A5010867366,Chong Zhang,https://orcid.org/0000-0003-0576-6016,openalex
A5075947472,https://openalex.org/A5075947472,Conglei Shi,https://orcid.org/0000-0002-7067-8517,openalex
A5062209759,https://openalex.org/A5062209759,Tara Madhyastha,,openalex
A5050365477,https://openalex.org/A5050365477,T.j. Grabowski,,openalex
A5043973007,https://openalex.org/A5043973007,Danny Holten,,openalex
A5055204153,https://openalex.org/A5055204153,Jorik Blaas,,openalex
A5059206106,https://openalex.org/A5059206106,Johansson Jimmy,,openalex
A5071234214,https://openalex.org/A5071234214,Camilla Forsell,,openalex
A5111512427,https://openalex.org/A5111512427,Sabrina Lin,,openalex
A5100675577,https://openalex.org/A5100675577,Jie Lü,https://orcid.org/0000-0003-0690-4732,openalex
A5109855094,https://openalex.org/A5109855094,Ching‐yung Lin,,openalex
A5102015112,https://openalex.org/A5102015112,Cong Guo,https://orcid.org/0000-0001-8906-0103,openalex
A5010061027,https://openalex.org/A5010061027,Zuchao Wang,,openalex
A5110490385,https://openalex.org/A5110490385,Ya‐hsin Hung,,openalex
A5088085186,https://openalex.org/A5088085186,Younah Kang,https://orcid.org/0000-0003-4981-6329,openalex
A5053349373,https://openalex.org/A5053349373,Ji Soo Yi,https://orcid.org/0000-0002-7545-3878,openalex
A5012986137,https://openalex.org/A5012986137,Sebastian Koch,https://orcid.org/0000-0002-8147-1036,openalex
A5109234117,https://openalex.org/A5109234117,Kai Bürger,,openalex
A5069020320,https://openalex.org/A5069020320,Julian Stahnke,,openalex
A5080784100,https://openalex.org/A5080784100,Boris Müller,,openalex
A5010043767,https://openalex.org/A5010043767,Andreas Thom,https://orcid.org/0000-0002-7245-2861,openalex
A5082350263,https://openalex.org/A5082350263,Naveen Pitipornvivat,,openalex
A5047872236,https://openalex.org/A5047872236,Sixiao Yang,,openalex
A5101896195,https://openalex.org/A5101896195,Guowei Huang,https://orcid.org/0000-0002-7442-3722,openalex
A5035894778,https://openalex.org/A5035894778,Daniel Afergan,,openalex
A5050064511,https://openalex.org/A5050064511,Caroline Ziemkiewicz,,openalex
A5074502941,https://openalex.org/A5074502941,Holly A. Taylor,https://orcid.org/0000-0001-6811-9356,openalex
A5064259306,https://openalex.org/A5064259306,Bing Ni,,openalex
A5021357065,https://openalex.org/A5021357065,Lionel M. Ni,https://orcid.org/0000-0002-2325-6215,openalex
A5026961816,https://openalex.org/A5026961816,Harry Stavropoulos,,openalex
A5101564894,https://openalex.org/A5101564894,Hua Guo,https://orcid.org/0000-0002-5008-2644,openalex
A5046501868,https://openalex.org/A5046501868,Steven R. Gomez,,openalex
A5038299474,https://openalex.org/A5038299474,Roeland Scheepens,https://orcid.org/0000-0003-4974-7036,openalex
A5041046532,https://openalex.org/A5041046532,Steve Kieffer,,openalex
A5002279044,https://openalex.org/A5002279044,Fabian Fischer,https://orcid.org/0009-0003-1761-2601,openalex
A5008620772,https://openalex.org/A5008620772,Manuel Rubio Sánchez,https://orcid.org/0000-0002-8692-2553,openalex
A5012627865,https://openalex.org/A5012627865,Laura Raya,https://orcid.org/0000-0002-1331-790X,openalex
A5101722804,https://openalex.org/A5101722804,Francisco Javier Rodríguez Díaz,https://orcid.org/0000-0002-3859-476X,openalex
A5003817684,https://openalex.org/A5003817684,Alberto Sánchez,https://orcid.org/0000-0002-5382-6805,openalex
A5060159205,https://openalex.org/A5060159205,Alice Thudt,https://orcid.org/0000-0002-1594-2151,openalex
A5065970500,https://openalex.org/A5065970500,Dominikus Baur,,openalex
A5081925377,https://openalex.org/A5081925377,Noreen Kamal,https://orcid.org/0000-0001-5957-2183,openalex
A5100770632,https://openalex.org/A5100770632,Michael D. Hill,https://orcid.org/0000-0002-6269-1543,openalex
A5069258780,https://openalex.org/A5069258780,Michael Brooks,https://orcid.org/0000-0002-8742-9680,openalex
A5101933711,https://openalex.org/A5101933711,Ashish Kapoor,https://orcid.org/0009-0004-3764-8449,openalex
A5109211487,https://openalex.org/A5109211487,Patrice Simard,,openalex
A5112877229,https://openalex.org/A5112877229,Xizhou Zhu,,openalex
A5102145315,https://openalex.org/A5102145315,Qinying Liao,,openalex
A5014662947,https://openalex.org/A5014662947,Furu Wei,https://orcid.org/0000-0002-7810-5852,openalex
A5048111120,https://openalex.org/A5048111120,Shimei Pan,https://orcid.org/0000-0002-5989-8543,openalex
A5087042012,https://openalex.org/A5087042012,Eric Alexander,https://orcid.org/0000-0002-6984-7360,openalex
A5088109190,https://openalex.org/A5088109190,Mark Petersen,https://orcid.org/0000-0001-7170-7511,openalex
A5065799404,https://openalex.org/A5065799404,Andre Schmeißer,https://orcid.org/0000-0002-4400-9635,openalex
A5002044808,https://openalex.org/A5002044808,John Patchett,https://orcid.org/0000-0002-6777-9392,openalex
A5108255640,https://openalex.org/A5108255640,Hans Hagen,,openalex
A5051850767,https://openalex.org/A5051850767,Johanna Fulda,,openalex
A5105945412,https://openalex.org/A5105945412,Matthew Brehmel,,openalex
A5053118584,https://openalex.org/A5053118584,Yael Albo,https://orcid.org/0000-0003-0701-3827,openalex
A5013243312,https://openalex.org/A5013243312,Peter Michael Bak,https://orcid.org/0000-0002-2639-3012,openalex
A5043076336,https://openalex.org/A5043076336,Sheizaf Rafaeli,https://orcid.org/0000-0002-0937-5621,openalex
A5101928782,https://openalex.org/A5101928782,James S. Walker,https://orcid.org/0000-0002-7184-584X,openalex
A5028781666,https://openalex.org/A5028781666,Mark W. Jones,https://orcid.org/0000-0001-8991-1190,openalex
A5050314106,https://openalex.org/A5050314106,Min Zhu,https://orcid.org/0000-0002-5664-1558,openalex
A5076034475,https://openalex.org/A5076034475,Shenghui Cheng,https://orcid.org/0000-0002-3767-8371,openalex
A5080631353,https://openalex.org/A5080631353,Julie Gonnering Lein,,openalex
A5066876119,https://openalex.org/A5066876119,Katharine Coles,https://orcid.org/0000-0002-0849-5111,openalex
A5081339413,https://openalex.org/A5081339413,Konstantinos Efstathiou,https://orcid.org/0000-0002-3870-6901,openalex
A5048978959,https://openalex.org/A5048978959,Louis Eveillard,,openalex
A5043230526,https://openalex.org/A5043230526,Françoise Détienne,https://orcid.org/0000-0002-8762-9631,openalex
A5010985446,https://openalex.org/A5010985446,Wewnen Dou,,openalex
A5075309604,https://openalex.org/A5075309604,Derek Xiaoyu Wang,,openalex
A5086212139,https://openalex.org/A5086212139,Éric Sauda,,openalex
A5089405476,https://openalex.org/A5089405476,Peng Mi,https://orcid.org/0000-0003-0123-4311,openalex
A5090887035,https://openalex.org/A5090887035,Cesar Palomo,,openalex
A5113750867,https://openalex.org/A5113750867,Zhan Guo,,openalex
A5035842819,https://openalex.org/A5035842819,Changgong Zhang,https://orcid.org/0000-0002-0971-5585,openalex
A5091300565,https://openalex.org/A5091300565,Narayanan Kasthuri,https://orcid.org/0000-0003-3825-931X,openalex
A5089271689,https://openalex.org/A5089271689,Heidi Werner,,openalex
A5041894100,https://openalex.org/A5041894100,Muchan Park,,openalex
A5007265753,https://openalex.org/A5007265753,Paul Klemm,https://orcid.org/0000-0002-5985-1737,openalex
A5106421474,https://openalex.org/A5106421474,Sylvia Glaber,,openalex
A5069003426,https://openalex.org/A5069003426,Uli Niemann,https://orcid.org/0000-0001-9634-2248,openalex
A5060570293,https://openalex.org/A5060570293,Katrin Hegenscheid,https://orcid.org/0000-0001-9620-3205,openalex
A5011709769,https://openalex.org/A5011709769,Henry Völzke,https://orcid.org/0000-0001-7003-399X,openalex
A5004833443,https://openalex.org/A5004833443,Steffen Oeltze‐jafra,https://orcid.org/0000-0002-6962-9080,openalex
A5090571318,https://openalex.org/A5090571318,Juan R. Cebral,https://orcid.org/0000-0002-3216-0856,openalex
A5001362069,https://openalex.org/A5001362069,Gábor Janiga,https://orcid.org/0000-0002-4560-9640,openalex
A5036303821,https://openalex.org/A5036303821,Maik Schulze,,openalex
A5026787396,https://openalex.org/A5026787396,Lihua Hao,,openalex
A5013460936,https://openalex.org/A5013460936,Christopher G. Healey,https://orcid.org/0000-0002-2617-8638,openalex
A5042522958,https://openalex.org/A5042522958,Steffen A. Bass,https://orcid.org/0000-0002-9451-0954,openalex
A5086100757,https://openalex.org/A5086100757,Mihaela Jarema,,openalex
