author_id_1,author_id_2,weight
A5053235466,A5100337178,1
A5053259123,A5111373264,1
A5053301712,A5087450905,1
A5053301712,A5102869650,1
A5053301712,A5103524335,1
A5053332086,A5087453656,1
A5053349373,A5061850907,1
A5053349373,A5072243347,1
A5053349373,A5080609957,1
A5053349373,A5082668404,1
A5053349373,A5101663815,1
A5053349373,A5110327007,1
A5053349373,A5110490385,1
A5053349373,A5114256927,1
A5053360336,A5086341216,1
A5053360336,A5109928029,1
A5053361220,A5100410001,1
A5053361220,A5101880832,1
A5053366318,A5058912459,1
A5053366318,A5061859149,1
A5053366318,A5087889244,1
A5053396841,A5086900754,1
A5053402290,A5062104077,1
A5053402290,A5070668582,1
A5053402290,A5088584992,1
A5053402290,A5100427270,1
A5053418697,A5056499019,1
A5053418697,A5065630217,1
A5053418697,A5065701116,1
A5053418697,A5091466289,1
A5053418697,A5100340840,1
A5053418697,A5101971581,1
A5053418697,A5103084682,1
A5053418697,A5108095510,1
A5053418697,A5108515145,1
A5053418697,A5113673423,1
A5053493751,A5061182946,1
A5053493751,A5068805525,1
A5053493751,A5072277937,1
A5053493751,A5084744343,1
A5053493751,A5091379507,1
A5053494397,A5060113946,1
A5053500555,A5114250719,1
A5053579952,A5057538550,1
A5053579952,A5059546193,1
A5053579952,A5068739413,1
A5053580386,A5054509473,1
A5053580386,A5064747056,1
A5053580386,A5074051310,1
A5053580386,A5090717297,1
A5053580386,A5091339389,1
A5053588403,A5062254329,1
A5053588403,A5077191719,1
A5053588403,A5108267469,1
A5053624800,A5064940385,1
A5053624800,A5078509286,1
A5053642357,A5111415004,1
A5053646618,A5067882992,1
A5053646618,A5069232944,1
A5053646618,A5071066797,1
A5053646618,A5078212008,1
A5053646618,A5079369129,1
A5053646618,A5082796790,1
A5053646618,A5090175598,1
A5053666302,A5079543434,1
A5053666302,A5087808632,1
A5053666302,A5102819951,1
A5053686308,A5069422375,1
A5053686308,A5076782477,1
A5053686308,A5109089684,1
A5053686599,A5061059879,1
A5053686599,A5111965365,1
A5053726723,A5089688638,1
A5053727705,A5056641267,1
A5053727705,A5074352715,1
A5053727705,A5083859043,1
A5053727705,A5101494292,1
A5053770691,A5100353783,1
A5053770691,A5100393137,1
A5053775923,A5064306421,1
A5053775923,A5078755914,1
A5053839499,A5081155583,1
A5053862853,A5074020575,1
A5053862853,A5109687011,1
A5053875220,A5112628805,1
A5053909459,A5056104510,1
A5053909459,A5064300637,1
A5053909459,A5083540777,1
A5053909459,A5089122189,1
A5053988931,A5072798902,1
A5053988931,A5081562181,1
A5053988931,A5091260315,1
A5053996253,A5085648933,1
A5053996578,A5056355204,1
A5053996578,A5113652920,1
A5054001020,A5064357435,1
A5054001020,A5068076769,1
A5054001020,A5072566909,1
A5054009736,A5062488503,1
A5054009736,A5069807913,1
A5054009736,A5077188850,1
A5054015080,A5065371627,1
A5054015080,A5070284079,1
A5054015080,A5072704951,1
A5054015080,A5085695563,1
A5054027927,A5067957455,1
A5054027927,A5077897234,1
A5054027927,A5112741249,1
A5054036516,A5068067418,1
A5054038232,A5056651101,1
A5054038232,A5079291115,1
A5054038232,A5090440421,1
A5054038232,A5109011007,1
A5054038232,A5113684296,1
A5054070013,A5058028526,1
A5054073344,A5089670374,1
A5054073344,A5113461040,1
A5054102790,A5075091403,1
A5054111486,A5081467444,1
A5054111486,A5109030283,1
A5054111486,A5109247506,1
A5054141042,A5068438875,1
A5054141042,A5077439244,1
A5054156401,A5109301008,1
A5054178885,A5056388611,1
A5054178885,A5100333516,1
A5054178885,A5100667713,1
A5054181879,A5073986937,1
A5054181879,A5076423724,1
A5054181879,A5107904995,1
A5054189045,A5068161656,1
A5054189045,A5089500765,1
A5054189045,A5102234375,1
A5054229279,A5054266030,1
A5054248372,A5079222963,1
A5054248452,A5079997473,1
A5054275509,A5055426585,1
A5054284441,A5057376907,1
A5054284441,A5064783559,1
A5054284441,A5101613966,1
A5054301725,A5065645994,1
A5054301725,A5109932888,1
A5054301725,A5110010093,1
A5054301814,A5074011246,1
A5054328918,A5068819751,1
A5054328918,A5109539324,1
A5054328918,A5109927089,1
A5054331966,A5054533523,1
A5054331966,A5085890755,1
A5054331966,A5100424394,1
A5054331966,A5101484570,1
A5054331966,A5103156716,1
A5054382056,A5060725233,1
A5054382056,A5065644953,1
A5054382056,A5073619125,1
A5054382056,A5075135613,1
A5054382056,A5082790087,1
A5054382056,A5084392598,1
A5054382056,A5084870136,1
A5054382056,A5084971891,1
A5054382056,A5087472834,1
A5054382056,A5088506741,1
A5054382056,A5100371883,1
A5054382056,A5100399667,1
A5054382056,A5100410001,1
A5054382056,A5100410058,1
A5054382056,A5101947686,1
A5054382056,A5102013894,1
A5054382056,A5102725723,1
A5054382056,A5103036411,1
A5054382056,A5108254488,1
A5054382056,A5111249520,1
A5054388396,A5068043486,1
A5054388396,A5077866666,1
A5054388396,A5100371357,1
A5054388396,A5101708967,1
A5054405778,A5062659292,1
A5054405778,A5079085366,1
A5054405778,A5101137673,1
A5054405778,A5110322946,1
A5054405778,A5110917883,1
A5054437060,A5091708147,1
A5054441521,A5056768201,1
A5054441521,A5059407422,1
A5054441521,A5074643777,1
A5054441753,A5073413849,1
A5054441753,A5081767590,1
A5054445163,A5113967834,1
A5054475206,A5110045561,1
A5054476528,A5064044080,1
A5054476528,A5069796262,1
A5054476528,A5073072534,1
A5054476528,A5080342876,1
A5054476528,A5081850948,1
A5054476528,A5082930100,1
A5054476528,A5090633067,1
A5054505042,A5103024385,1
A5054509473,A5064747056,1
A5054509473,A5082668404,1
A5054509473,A5086248166,1
A5054509473,A5090717297,1
A5054509473,A5105697746,1
A5054509473,A5110321988,1
A5054523299,A5055992752,1
A5054523299,A5065822896,1
A5054523299,A5088209296,1
A5054523299,A5100357631,1
A5054523299,A5100455958,1
A5054523299,A5100658547,1
A5054523299,A5100706751,1
A5054523299,A5103084682,1
A5054523299,A5110208682,1
A5054523299,A5110225948,1
A5054533523,A5085890755,1
A5054533523,A5086326351,1
A5054533523,A5087236918,1
A5054533523,A5100404535,1
A5054533523,A5100451791,1
A5054533523,A5101484570,1
A5054533523,A5103156716,1
A5054544594,A5075870288,1
A5054544594,A5102867647,1
A5054578676,A5073455439,1
A5054578676,A5075396066,1
A5054578676,A5104038125,1
A5054613619,A5063426870,1
A5054613619,A5071936673,1
A5054613619,A5071994103,1
A5054613619,A5080075412,1
A5054628250,A5065217532,1
A5054628250,A5076411627,1
A5054628250,A5102801523,1
A5054629198,A5070786833,1
A5054629198,A5073824469,1
A5054629198,A5109701993,1
A5054633336,A5059594867,1
A5054634532,A5056355204,1
A5054634532,A5073023637,1
A5054634532,A5108568057,1
A5054681723,A5076564852,1
A5054681723,A5110497903,1
A5054688680,A5071723951,1
A5054688680,A5073919282,1
A5054688680,A5081290775,1
A5054688680,A5088883924,1
A5054688680,A5101997668,1
A5054688680,A5110271214,1
A5054725183,A5063443025,1
A5054725183,A5089688638,1
A5054737927,A5073619125,1
A5054737927,A5078538935,1
A5054737927,A5100337209,1
A5054749881,A5057011942,1
A5054749881,A5057190776,1
A5054749881,A5057396201,1
A5054749881,A5068157871,1
A5054749881,A5069974313,1
A5054749881,A5073968910,1
A5054749881,A5074351233,1
A5054749881,A5076261285,1
A5054749881,A5077620183,1
A5054749881,A5091314206,1
A5054749881,A5091549680,1
A5054749881,A5100358570,1
A5054749881,A5100396549,1
A5054749881,A5100422952,1
A5054749881,A5100454615,1
A5054749881,A5100669433,1
A5054749881,A5100895649,1
A5054749881,A5101701414,1
A5054749881,A5101829011,1
A5054749881,A5101839749,1
A5054749881,A5101913449,1
A5054749881,A5101954311,1
A5054749881,A5103064768,1
A5054749881,A5103403657,1
A5054749881,A5103778313,1
A5054749881,A5108478426,1
A5054749881,A5109436306,1
A5054749881,A5109535463,1
A5054751297,A5065943691,1
A5054751297,A5069671253,1
A5054793421,A5080214212,1
A5054793421,A5089451178,1
A5054793421,A5109404977,1
A5054804686,A5078907679,1
A5054816213,A5100731725,1
A5054855042,A5074756359,1
A5054855042,A5087718685,1
A5054855042,A5089111886,1
A5054855042,A5091702803,1
A5054864049,A5056385750,1
A5054864049,A5057538550,1
A5054903605,A5063015907,1
A5054903605,A5063625747,1
A5054903605,A5072913460,1
A5054911291,A5069699303,1
A5054911291,A5073619125,1
A5054911291,A5091723096,1
A5054942062,A5109928029,1
A5054991337,A5071094223,1
A5054991337,A5114224170,1
A5054991337,A5114500326,1
A5055008961,A5082171014,1
A5055008961,A5101976576,1
A5055025904,A5100727864,1
A5055045691,A5061317373,1
A5055045691,A5063157211,1
A5055045691,A5067241596,1
A5055045691,A5103499707,1
A5055052124,A5069605631,1
A5055052124,A5087518165,1
A5055052124,A5110234511,1
A5055055699,A5082668404,1
A5055055699,A5100745766,1
A5055106396,A5066551739,1
A5055106396,A5073022588,1
A5055106396,A5076428998,1
A5055106396,A5076756639,1
A5055106396,A5096058722,1
A5055161766,A5063419107,1
A5055161766,A5100373606,1
A5055161766,A5100610862,1
A5055161766,A5101409792,1
A5055175414,A5062026103,1
A5055175414,A5067352490,1
A5055175414,A5080393799,1
A5055175414,A5100332661,1
A5055175414,A5100371357,1
A5055175414,A5100382905,1
A5055175414,A5100424394,1
A5055175414,A5101458443,1
A5055175414,A5103242473,1
A5055175414,A5103725392,1
A5055175414,A5109233250,1
A5055188702,A5070488104,1
A5055203249,A5072183933,1
A5055203249,A5072790987,1
A5055203249,A5100329909,1
A5055203249,A5100604885,1
A5055203249,A5108718797,1
A5055204153,A5070054672,1
A5055204153,A5109232507,1
A5055241025,A5065313897,1
A5055241025,A5083735800,1
A5055264103,A5073919282,1
A5055264103,A5110041711,1
A5055264103,A5111721026,1
A5055273892,A5069276789,1
A5055273892,A5071052343,1
A5055273892,A5071898071,1
A5055273892,A5077191719,1
A5055273892,A5101529436,1
A5055273892,A5108428297,1
A5055276619,A5091130051,1
A5055276619,A5100438288,1
A5055276619,A5109616081,1
A5055279742,A5060468015,1
A5055279742,A5077191719,1
A5055279742,A5080591014,1
A5055279742,A5101451813,1
A5055279742,A5102027050,1
A5055302193,A5080592510,1
A5055302193,A5082796790,1
A5055338447,A5070670810,1
A5055338447,A5110690377,1
A5055338447,A5112392675,1
A5055364640,A5057538550,1
A5055364640,A5073919282,1
A5055376474,A5071925791,1
A5055376474,A5074371974,1
A5055376474,A5077525727,1
A5055405318,A5056355204,1
A5055426585,A5056742721,1
A5055426585,A5057952459,1
A5055426585,A5068745544,1
A5055426585,A5080679300,1
A5055426585,A5088027921,1
A5055472986,A5097120758,1
A5055472986,A5108521894,1
A5055477300,A5061307853,1
A5055480874,A5067465930,1
A5055480874,A5068901197,1
A5055507757,A5084091640,1
A5055520064,A5056117639,1
A5055531990,A5108589516,1
A5055537694,A5085284883,1
A5055537694,A5087918773,1
A5055537694,A5108737739,1
A5055537694,A5111622742,1
A5055537694,A5111899847,1
A5055548499,A5078588110,1
A5055548499,A5086461942,1
A5055548595,A5080438656,1
A5055548595,A5083994967,1
A5055548595,A5085507158,1
A5055571891,A5055992752,1
A5055571891,A5075295171,1
A5055571891,A5078317897,1
A5055644473,A5055992752,1
A5055644473,A5066881473,1
A5055644473,A5101406258,1
A5055644473,A5110208682,1
A5055660368,A5091868032,1
A5055660368,A5109221960,1
A5055671238,A5074352715,1
A5055671238,A5081436027,1
A5055671238,A5082507303,1
A5055690572,A5063064518,1
A5055690572,A5063625747,1
A5055690572,A5070956346,1
A5055692138,A5069593831,1
A5055692138,A5109188615,1
A5055744764,A5067251509,1
A5055748729,A5111314141,1
A5055750487,A5067631224,1
A5055750487,A5082209080,1
A5055750487,A5084148624,1
A5055750487,A5085294981,1
A5055750487,A5086223886,1
A5055750487,A5108428297,1
A5055750487,A5108990430,1
A5055786408,A5056819808,1
A5055786408,A5066302709,1
A5055786408,A5070162998,1
A5055786408,A5103029140,1
A5055813085,A5090570042,1
A5055813085,A5100367825,1
A5055844239,A5063369767,1
A5055844239,A5065868869,1
A5055889375,A5085342992,1
A5055902347,A5087031768,1
A5055902347,A5103036749,1
A5055902347,A5103082632,1
A5055932717,A5085342992,1
A5055932717,A5090693390,1
A5055932717,A5108373086,1
A5055932717,A5110208682,1
A5055932717,A5111322014,1
A5055965334,A5057538550,1
A5055965334,A5061859149,1
A5055965334,A5065156912,1
A5055992752,A5066881473,1
A5055992752,A5069593762,1
A5055992752,A5077955263,1
A5055992752,A5079742046,1
A5055992752,A5083688498,1
A5055992752,A5100357579,1
A5055992752,A5100357613,1
A5055992752,A5100357616,1
A5055992752,A5100357633,1
A5055992752,A5102996367,1
A5055992752,A5103517898,1
A5056000267,A5086100491,1
A5056000267,A5091509457,1
A5056000267,A5108428297,1
A5056062979,A5069061531,1
A5056062979,A5078876685,1
A5056062979,A5100401482,1
A5056062979,A5101523517,1
A5056062979,A5108398863,1
A5056062979,A5112096823,1
A5056062979,A5112208869,1
A5056069234,A5058156675,1
A5056069234,A5061106600,1
A5056069234,A5063379704,1
A5056069234,A5073455439,1
A5056069234,A5075773750,1
A5056069234,A5087450533,1
A5056069234,A5091900033,1
A5056069234,A5100669433,1
A5056069234,A5103514631,1
A5056069234,A5109366152,1
A5056082747,A5056359403,1
A5056082747,A5104956003,1
A5056087167,A5063698637,1
A5056087167,A5067274220,1
A5056104510,A5061311189,1
A5056104510,A5063533296,1
A5056104510,A5064202954,1
A5056104510,A5065040704,1
A5056104510,A5070324349,1
A5056104510,A5078009095,1
A5056104510,A5087201620,1
A5056104510,A5089122189,1
A5056104510,A5089918221,1
A5056104510,A5100363961,1
A5056104510,A5100380931,1
A5056104510,A5103535994,1
A5056104510,A5108152977,1
A5056104510,A5110823564,1
A5056104510,A5114061848,1
A5056111015,A5059594867,1
A5056115552,A5060588353,1
A5056117639,A5064923375,1
A5056117639,A5070670810,1
A5056146161,A5073219294,1
A5056146161,A5084471891,1
A5056165486,A5061442851,1
A5056175399,A5059778636,1
A5056175399,A5077000036,1
A5056175399,A5101321062,1
A5056175399,A5101646087,1
A5056201973,A5067858887,1
A5056201973,A5111056004,1
A5056211536,A5058039138,1
A5056211536,A5060314525,1
A5056211536,A5060725233,1
A5056211536,A5081520352,1
A5056211536,A5100619290,1
A5056211536,A5100639872,1
A5056211536,A5102013272,1
A5056211536,A5102817883,1
A5056211536,A5108447612,1
A5056211536,A5109278581,1
A5056211536,A5110827633,1
A5056213747,A5076524203,1
A5056213747,A5086147721,1
A5056213747,A5106406020,1
A5056213747,A5111881847,1
A5056214245,A5060664606,1
A5056214245,A5063965880,1
A5056214245,A5064479602,1
A5056214245,A5109928029,1
A5056219662,A5062546146,1
A5056219662,A5069794837,1
A5056219662,A5084459196,1
A5056234242,A5069361331,1
A5056234242,A5083735800,1
A5056234242,A5090335927,1
A5056247138,A5103878806,1
A5056247138,A5111533246,1
A5056248594,A5083091649,1
A5056248594,A5100331710,1
A5056248594,A5100399797,1
A5056248594,A5100408359,1
A5056248594,A5101848597,1
A5056294184,A5059923148,1
A5056294184,A5073630563,1
A5056294184,A5086508640,1
A5056294184,A5100350503,1
A5056294184,A5100432606,1
A5056294184,A5100437457,1
A5056294184,A5101250362,1
A5056294184,A5102759669,1
A5056294184,A5106723036,1
A5056294184,A5107941027,1
A5056308697,A5108227925,1
A5056317020,A5078304037,1
A5056317020,A5089451178,1
A5056317020,A5100425352,1
A5056347240,A5072366651,1
A5056355204,A5058028526,1
A5056355204,A5063619308,1
A5056355204,A5066767949,1
A5056355204,A5069124257,1
A5056355204,A5072814762,1
A5056355204,A5073023637,1
A5056355204,A5073048518,1
A5056355204,A5077191719,1
A5056355204,A5081959207,1
A5056355204,A5082234726,1
A5056355204,A5091630951,1
A5056355204,A5097965785,1
A5056355204,A5100366549,1
A5056355204,A5101919598,1
A5056355204,A5105697746,1
A5056355204,A5108568057,1
A5056355204,A5109840277,1
A5056355204,A5112628805,1
A5056355204,A5112947230,1
A5056355204,A5113171808,1
A5056355204,A5113652920,1
A5056359403,A5104956003,1
A5056363324,A5086727322,1
A5056363324,A5101250362,1
A5056376778,A5073025632,1
A5056376778,A5081435013,1
A5056385750,A5057538550,1
A5056388611,A5100333516,1
A5056388611,A5100667713,1
A5056389929,A5100377649,1
A5056406678,A5056999690,1
A5056406678,A5077712580,1
A5056413615,A5064127720,1
A5056413615,A5091887368,1
A5056438865,A5102962259,1
A5056438865,A5109280433,1
A5056438986,A5067858887,1
A5056438986,A5069923620,1
A5056438986,A5073188354,1
A5056438986,A5078755914,1
A5056438986,A5080033774,1
A5056438986,A5100699674,1
A5056499019,A5091466289,1
A5056499019,A5108095510,1
A5056499019,A5108515145,1
A5056499019,A5113673423,1
A5056507018,A5056555647,1
A5056507018,A5078243874,1
A5056507018,A5109147481,1
A5056507018,A5111525087,1
A5056511545,A5058360336,1
A5056511545,A5059070871,1
A5056511545,A5079223076,1
A5056511545,A5113743668,1
A5056517746,A5070956346,1
A5056517746,A5081506338,1
A5056530126,A5071183334,1
A5056530126,A5102878981,1
A5056530126,A5113149232,1
A5056537418,A5064234075,1
A5056555647,A5078243874,1
A5056555647,A5088912607,1
A5056555647,A5109147481,1
A5056557824,A5058190042,1
A5056557824,A5078687182,1
A5056557824,A5109811954,1
A5056560522,A5091823247,1
A5056572216,A5067262667,1
A5056572216,A5068799512,1
A5056574974,A5063965880,1
A5056574974,A5072700322,1
A5056574974,A5109928029,1
A5056585168,A5082235583,1
A5056585168,A5109840277,1
A5056585168,A5109972884,1
A5056610892,A5065630217,1
A5056610892,A5074351233,1
A5056610892,A5076622540,1
A5056610892,A5100358570,1
A5056629578,A5060325633,1
A5056629578,A5065040154,1
A5056641267,A5067791733,1
A5056641267,A5074352715,1
A5056641267,A5083859043,1
A5056641267,A5101494292,1
A5056641267,A5101724128,1
A5056641267,A5103124754,1
A5056647443,A5060860322,1
A5056647443,A5074943736,1
A5056647443,A5083523340,1
A5056647443,A5087430192,1
A5056647443,A5088340901,1
A5056647443,A5102774532,1
A5056647443,A5105806010,1
A5056647443,A5109956730,1
A5056651101,A5079291115,1
A5056651101,A5090440421,1
A5056651101,A5109011007,1
A5056651101,A5113684296,1
A5056684559,A5086098017,1
A5056703770,A5071681891,1
A5056703770,A5079089831,1
A5056703770,A5090388199,1
A5056755863,A5066340688,1
A5056755863,A5081299245,1
A5056755863,A5114148109,1
A5056768201,A5059407422,1
A5056768201,A5074643777,1
A5056785481,A5058360336,1
A5056785481,A5069089076,1
A5056785481,A5077567327,1
A5056785820,A5110091560,1
A5056806073,A5102737743,1
A5056817428,A5062711342,1
A5056817428,A5084575646,1
A5056817428,A5112172245,1
A5056819808,A5066302709,1
A5056819808,A5070162998,1
A5056819808,A5088255721,1
A5056819808,A5103029140,1
A5056861456,A5088860259,1
A5056861456,A5108369244,1
A5056869820,A5082668404,1
A5056882561,A5091351477,1
A5056898219,A5068526974,1
A5056898219,A5081346568,1
A5056898219,A5084870136,1
A5056898219,A5100376370,1
A5056898219,A5100424394,1
A5056903170,A5058676844,1
A5056903170,A5058918302,1
A5056903170,A5059179417,1
A5056903170,A5060626774,1
A5056903170,A5063629557,1
A5056903170,A5064504410,1
A5056903170,A5067858887,1
A5056903170,A5068183954,1
A5056903170,A5074006931,1
A5056903170,A5080359624,1
A5056903170,A5089688638,1
A5056903170,A5100379697,1
A5056903170,A5100594357,1
A5056903170,A5101506748,1
A5056903170,A5101907560,1
A5056910392,A5065040154,1
A5056910392,A5070181158,1
A5056910392,A5079986783,1
A5056910392,A5100344494,1
A5056910392,A5100660205,1
A5056931882,A5084024959,1
A5056940481,A5057872811,1
A5056940481,A5059742070,1
A5056940481,A5062766883,1
A5056940481,A5071098711,1
A5056940481,A5073919282,1
A5056940481,A5076733321,1
A5056940481,A5083077853,1
A5056940481,A5086335941,1
A5056953351,A5065943691,1
A5056953351,A5088763686,1
A5056962479,A5090346908,1
A5056963592,A5065727903,1
A5056963592,A5067716657,1
A5056963592,A5071234214,1
A5056963592,A5076832321,1
A5056968920,A5061850907,1
A5056968920,A5066017612,1
A5056968920,A5080609957,1
A5056968920,A5100363117,1
A5056968920,A5109286843,1
A5056999690,A5073619125,1
A5056999690,A5083973432,1
A5056999690,A5088220929,1
A5056999690,A5089605137,1
A5056999690,A5091398218,1
A5056999690,A5091466289,1
A5056999690,A5100442866,1
A5056999690,A5101908670,1
A5057011942,A5100349956,1
A5057011942,A5100429585,1
A5057011942,A5101701414,1
